1.0400E+02	2.7810E+11	3.2530E+12	6.6660E+11	2.0270E+02	7.7780E+07	3.0610E+10	1.1310E+07	1.7600E+05
1.0500E+02	2.5390E+11	2.6730E+12	5.3720E+11	2.1050E+02	7.3040E+07	2.4360E+10	1.0330E+07	1.8490E+05
1.0600E+02	2.3080E+11	2.2030E+12	4.3390E+11	2.1940E+02	6.9040E+07	1.9400E+10	9.4540E+06	1.9460E+05
1.0700E+02	2.0920E+11	1.8220E+12	3.5150E+11	2.2940E+02	6.5670E+07	1.5490E+10	8.6590E+06	2.0520E+05
1.0800E+02	1.8930E+11	1.5140E+12	2.8590E+11	2.4030E+02	6.2800E+07	1.2410E+10	7.9380E+06	2.1700E+05
1.0900E+02	1.7130E+11	1.2640E+12	2.3370E+11	2.5220E+02	6.0370E+07	9.9860E+09	7.2860E+06	2.3010E+05
1.1000E+02	1.5510E+11	1.0620E+12	1.9210E+11	2.6480E+02	5.8310E+07	8.0820E+09	6.6970E+06	2.4480E+05
1.1100E+02	1.4070E+11	8.9810E+11	1.5890E+11	2.7780E+02	5.6570E+07	6.5860E+09	6.1650E+06	2.6130E+05
1.1200E+02	1.2790E+11	7.6430E+11	1.3230E+11	2.9130E+02	5.5080E+07	5.4040E+09	5.6840E+06	2.7990E+05
1.1300E+02	1.1650E+11	6.5460E+11	1.1090E+11	3.0520E+02	5.3780E+07	4.4650E+09	5.2470E+06	3.0060E+05
1.1400E+02	1.0630E+11	5.6400E+11	9.3460E+10	3.1940E+02	5.2630E+07	3.7140E+09	4.8500E+06	3.2360E+05
1.1500E+02	9.7300E+10	4.8870E+11	7.9240E+10	3.3380E+02	5.1590E+07	3.1100E+09	4.4870E+06	3.4900E+05
1.1600E+02	8.9260E+10	4.2580E+11	6.7560E+10	3.4860E+02	5.0630E+07	2.6210E+09	4.1570E+06	3.7720E+05
1.1700E+02	8.2070E+10	3.7300E+11	5.7920E+10	3.6350E+02	4.9730E+07	2.2230E+09	3.8540E+06	4.0820E+05
1.1800E+02	7.5660E+10	3.2840E+11	4.9920E+10	3.7850E+02	4.8870E+07	1.8970E+09	3.5780E+06	4.4230E+05
1.1900E+02	6.9920E+10	2.9060E+11	4.3240E+10	3.9360E+02	4.8040E+07	1.6290E+09	3.3250E+06	4.7970E+05
1.2000E+02	6.4780E+10	2.5840E+11	3.7640E+10	4.0860E+02	4.7240E+07	1.4070E+09	3.0930E+06	5.2070E+05
1.2100E+02	6.0180E+10	2.3080E+11	3.2930E+10	4.2350E+02	4.6450E+07	1.2210E+09	2.8800E+06	5.6560E+05
1.2200E+02	5.6040E+10	2.0700E+11	2.8930E+10	4.3820E+02	4.5680E+07	1.0660E+09	2.6850E+06	6.1470E+05
1.2300E+02	5.2320E+10	1.8650E+11	2.5540E+10	4.5260E+02	4.4930E+07	9.3500E+08	2.5060E+06	6.6820E+05
1.2400E+02	4.9010E+10	1.6880E+11	2.2650E+10	4.6640E+02	4.4210E+07	8.2470E+08	2.3430E+06	7.2700E+05
1.2500E+02	4.6000E+10	1.5330E+11	2.0160E+10	4.8000E+02	4.3500E+07	7.3040E+08	2.1930E+06	7.9070E+05
1.2600E+02	4.3270E+10	1.3970E+11	1.8020E+10	4.9310E+02	4.2800E+07	6.4940E+08	2.0540E+06	8.5960E+05
1.2700E+02	4.0790E+10	1.2770E+11	1.6150E+10	5.0600E+02	4.2110E+07	5.7950E+08	1.9260E+06	9.3400E+05
1.2800E+02	3.8530E+10	1.1710E+11	1.4530E+10	5.1850E+02	4.1430E+07	5.1890E+08	1.8080E+06	1.0140E+06
1.2900E+02	3.6460E+10	1.0770E+11	1.3110E+10	5.3060E+02	4.0770E+07	4.6610E+08	1.6990E+06	1.1000E+06
1.3000E+02	3.4550E+10	9.9250E+10	1.1860E+10	5.4240E+02	4.0110E+07	4.1990E+08	1.5970E+06	1.1920E+06
1.3100E+02	3.2800E+10	9.1700E+10	1.0750E+10	5.5380E+02	3.9480E+07	3.7920E+08	1.5040E+06	1.2900E+06
1.3200E+02	3.1190E+10	8.4910E+10	9.7780E+09	5.6500E+02	3.8850E+07	3.4330E+08	1.4170E+06	1.3940E+06
1.3300E+02	2.9700E+10	7.8790E+10	8.9110E+09	5.7580E+02	3.8240E+07	3.1150E+08	1.3360E+06	1.5040E+06
1.3400E+02	2.8310E+10	7.3240E+10	8.1390E+09	5.8640E+02	3.7650E+07	2.8330E+08	1.2610E+06	1.6210E+06
1.3500E+02	2.7030E+10	6.8210E+10	7.4490E+09	5.9660E+02	3.7070E+07	2.5810E+08	1.1910E+06	1.7430E+06
1.3600E+02	2.5830E+10	6.3640E+10	6.8310E+09	6.0660E+02	3.6500E+07	2.3560E+08	1.1260E+06	1.8720E+06
1.3700E+02	2.4710E+10	5.9460E+10	6.2760E+09	6.1630E+02	3.5950E+07	2.1540E+08	1.0660E+06	2.0070E+06
1.3800E+02	2.3670E+10	5.5650E+10	5.7770E+09	6.2570E+02	3.5420E+07	1.9730E+08	1.0100E+06	2.1480E+06
1.3900E+02	2.2690E+10	5.2150E+10	5.3260E+09	6.3480E+02	3.4910E+07	1.8100E+08	9.5740E+05	2.2940E+06
1.4000E+02	2.1780E+10	4.8930E+10	4.9180E+09	6.4380E+02	3.4410E+07	1.6630E+08	9.0860E+05	2.4460E+06
1.4100E+02	2.0920E+10	4.5980E+10	4.5490E+09	6.5240E+02	3.3920E+07	1.5300E+08	8.6310E+05	2.6030E+06
1.4200E+02	2.0110E+10	4.3250E+10	4.2130E+09	6.6080E+02	3.3450E+07	1.4100E+08	8.2060E+05	2.7650E+06
1.4300E+02	1.9350E+10	4.0730E+10	3.9080E+09	6.6900E+02	3.2990E+07	1.3010E+08	7.8100E+05	2.9310E+06
1.4400E+02	1.8640E+10	3.8400E+10	3.6300E+09	6.7700E+02	3.2550E+07	1.2010E+08	7.4400E+05	3.1010E+06
1.4500E+02	1.7960E+10	3.6240E+10	3.3750E+09	6.8470E+02	3.2130E+07	1.1110E+08	7.0940E+05	3.2750E+06
1.4600E+02	1.7320E+10	3.4230E+10	3.1430E+09	6.9230E+02	3.1710E+07	1.0280E+08	6.7710E+05	3.4520E+06
